,Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option,vendor_x,vendor_y
19601,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19602,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19603,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19604,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19605,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19606,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19607,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19608,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19609,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19610,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19611,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19612,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19613,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19614,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19615,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19616,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19617,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19618,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19619,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19620,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19621,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19622,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19623,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19624,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19625,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19626,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19627,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19628,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19629,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19630,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19631,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19632,S91KHVZV90P5E,Greenbrier: Party Pack Forks 48 ct Pk (DGD),,,$2.99,Fixed,,$1.33,639277858429,,4.0,No,Yes,No,,,Household - General Products,,,,DGD,DGD
19633,NZQJSQ5QPYJWT,Health-Ade: Blood Orange Carrot Ginger Kombucha 16 oz Bottle (RFD),,,$4.49,Fixed,,$2.64,851861006164,436102,,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,,RFD,RFD
19634,JR4YCDKGR5RW0,Banquet: Chicken Pot Pie 7 oz Pk (WGD),,,$2.59,Fixed,,$1.00,031000101015,031000101008,11.0,No,No,No,,,Frozen Food,Processing Charge,,,WGD,WGD
19635,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19636,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19637,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19638,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19639,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19640,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19641,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19642,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19643,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19644,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19645,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19646,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19647,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19648,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19649,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19650,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19651,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19652,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19653,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19654,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19655,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19656,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19657,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19658,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19659,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19660,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19661,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19662,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19663,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19664,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19665,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19666,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19667,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19668,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19669,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19670,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19671,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19672,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19673,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19674,TB9FCBS93FA9J,Keebler: Strawberry Wafers 4.4 oz pk (CGD),,,$3.09,Fixed,,$1.80,027800073577,656579,8.0,No,Yes,No,,,Snacks,,,,CGD,CGD
19675,7ARJWWWTRVA6W,Pepsi: Schweppes Ginger Ale Single 20 oz Bottle (PCD),,,$2.49,Fixed,,$1.48,078000206401,078000206401,17.0,No,Yes,No,,,Drinks - Soda,,,,PCD,PCD
19676,W7Q0TSQYRBR36,Boylan: Grape 12 oz / 4 pk Bottles (SSD),,,$9.69,Fixed,,$5.84,760712070103,,2.0,No,Yes,No,,,Drinks - Soda,,,,SSD,SSD
19677,N1TG1TFH26G3W,Hershey's: Reese's Nutrageous 1.66 oz pk (CGD),,,$2.29,Fixed,,$1.28,03400500,387126,15.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
19678,ARG6Q3ZBN4D86,Guinness: Baltimore Blonde Golden Ale 12 oz / 6 pk Cans (PBD),,,$13.99,Fixed,,$8.97,083820124507,083820125917,2.0,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,,PBD,PBD
19679,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19680,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19681,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19682,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19683,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19684,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19685,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19686,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19687,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19688,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19689,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19690,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19691,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19692,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19693,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19694,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19695,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19696,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19697,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19698,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19699,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19700,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19701,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19702,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19703,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19704,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19705,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19706,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19707,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19708,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19709,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19710,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19711,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19712,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19713,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19714,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19715,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19716,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19717,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19718,T8GZ2F8RGVBD0,Smirnoff: Ice Screw Driver 11.2 oz / 6 Pk Bottles (PBD),,,$13.99,Fixed,,$9.19,082000757481,,2.0,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,,PBD,PBD
19719,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19720,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19721,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19722,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19723,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19724,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19725,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19726,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19727,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19728,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19729,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19730,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19731,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19732,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19733,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19734,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19735,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19736,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19737,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19738,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19739,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19740,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19741,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19742,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19743,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19744,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19745,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19746,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19747,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19748,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19749,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19750,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19751,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19752,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19753,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19754,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19755,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19756,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19757,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19758,P3AFV00RNXDNC,Swan: Isopropyl Alcohol 16 oz Bottle (DGD),,,$3.19,Fixed,,$1.33,308691156106,,5.0,No,Yes,No,,,Hygiene Products,,,,DGD,DGD
19759,SRB9PGWV0GQFP,Tony's: Pepperoni Pizza 20.13 oz Pk (WGD),,,$6.29,Fixed,,$3.84,072180637178,,,No,Yes,No,,,Frozen Food,,,,WGD,WGD
19760,RZZYSKZM71FTE,Folding Pocket Knives Various Types 1 pc ($13.99 to $24.99) (KUD),,,,Variable,,$5.50,,,2.0,No,No,No,,,Household - General Products,Processing Charge,,,KUD,KUD
19761,RZZYSKZM71FTE,Folding Pocket Knives Various Types 1 pc ($13.99 to $24.99) (KUD),,,,Variable,,$5.50,,,2.0,No,No,No,,,Household - General Products,Processing Charge,,,KUD,KUD
19762,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19763,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19764,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19765,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19766,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19767,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19768,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19769,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19770,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19771,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19772,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19773,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19774,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19775,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19776,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19777,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19778,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19779,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19780,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19781,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19782,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19783,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19784,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19785,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19786,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19787,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19788,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19789,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19790,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19791,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19792,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19793,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19794,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19795,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19796,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19797,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19798,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19799,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19800,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
19801,RZDGK5GZEN4NM,Barissimo: French Roast - Dark Roast Ground Coffee 12 oz Bag (ALD),,,$9.99,Fixed,,$6.05,4099100149548,4099100149548,4.0,No,Yes,No,,,Groceries,,,,ALD,ALD
19802,EXGQVJTCQ9J5W,Hershey's: Milk Chocolate with Almonds 1.45 oz (CGD),,,$1.89,Fixed,,$1.01,03424102,03424102,22.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
19803,CWNR9K350A550,Greenbrier: Aluminum Foil 25 sqft Box (DGD),,,$3.29,Fixed,,$1.85,639277075673,,2.0,No,Yes,No,,,Household - General Products,,,,DGD,DGD
19804,0CF5XD43ESG3J,Pringles: Salt & Vinegar Chips 5.5 oz Box (CGD),,,$3.99,Fixed,,$2.84,038000138607,742064,1.0,No,Yes,No,,,Snacks - Chips,,,,CGD,CGD
19805,CFRM4S3GPWYX8,Pepto-Bismol: Single Chewables 4 ct pk (KUD),,,$1.99,Fixed,,$1.16,655708019030,655708019030,32.0,No,No,No,,,Medicine / Vitamins,Processing Charge,,,KUD,KUD
19806,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19807,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19808,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19809,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19810,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19811,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19812,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19813,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19814,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19815,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19816,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19817,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19818,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19819,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19820,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19821,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19822,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19823,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19824,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19825,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19826,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19827,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19828,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19829,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19830,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19831,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19832,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19833,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19834,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19835,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19836,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19837,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19838,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19839,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19840,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19841,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19842,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19843,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19844,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19845,JFBAWAP4JBN9P,Alka-Seltzer: Original Singles 2 ct pk (KUD),,,$1.39,Fixed,,$0.31,016500514473,016500514473,48.0,No,No,No,,,Medicine / Vitamins,Processing Charge,,,KUD,KUD
19846,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19847,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19848,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19849,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19850,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19851,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19852,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19853,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19854,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19855,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19856,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19857,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19858,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19859,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19860,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19861,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19862,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19863,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19864,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19865,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19866,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19867,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19868,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19869,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19870,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19871,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19872,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19873,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19874,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19875,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19876,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19877,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19878,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19879,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19880,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19881,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19882,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19883,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19884,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19885,DS5B03TB8NR0W,Halls: Strawberry Menthol Drops 9 ct pk,,,$1.89,Fixed,,$1.05,312546623682,509836,20.0,No,No,No,,,Medicine / Vitamins,Processing Charge,,,,
19886,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19887,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19888,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19889,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19890,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19891,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19892,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19893,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19894,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19895,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19896,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19897,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19898,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19899,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19900,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19901,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19902,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19903,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19904,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19905,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19906,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19907,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19908,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19909,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19910,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19911,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19912,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19913,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19914,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19915,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19916,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19917,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19918,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19919,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19920,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19921,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19922,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19923,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19924,,,,,,,,,,,,,,,,,,Retail Tax,,,,
19925,TTVNVH9J3RRQA,Excedrin: Migrain Singles 2 ct pk (KUD),,,$1.59,Fixed,,$0.41,,,50.0,No,Yes,No,,,Medicine / Vitamins,,,,KUD,KUD
19926,GAKJHR0D5MJ9G,Liquid Death: Berry It Alive Sparkling Water 16.9 oz Can (WZD),,,$2.49,Fixed,,$1.47,850031700000,850031700215,,No,Yes,No,,,Drinks - Water,,,,WZD,WZD
19927,2Z415W8S4KDS4,Liquid Death: Convicted Melon 16.9 oz Can (WZD),,,$2.69,Fixed,,$1.47,850031700246,99766,,No,Yes,No,,,Drinks - Water,,,,WZD,WZD
19928,5MW705G7A953C,The Seeker: Sauvignon Blanc 750 ml Bottle (RND),,,$14.99,Fixed,,$9.69,084692469048,,6.0,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,,RND,RND
19929,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19930,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19931,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19932,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19933,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19934,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19935,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19936,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19937,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19938,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19939,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19940,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19941,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19942,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19943,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19944,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19945,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19946,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19947,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19948,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19949,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19950,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19951,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19952,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19953,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19954,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19955,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19956,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19957,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19958,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19959,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19960,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19961,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19962,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19963,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19964,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19965,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19966,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19967,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
19968,TDMNJX3T9CFNT,Carmel Road: Sauvignon Blanc 750 ml Bottle (RND),,,$15.49,Fixed,,$9.99,748284003019,,13.0,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,,RND,RND
19969,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
